EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-03-2024
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station EMBRUN, FRANCE (STAID: 755)
Blended and updated with sources:4112 907591 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
   755,  4112,19231106,-9999,    9
   755,  4112,19231107,-9999,    9
   755,  4112,19231108,-9999,    9
   755,  4112,19231109,-9999,    9
   755,  4112,19231110,-9999,    9
   755,  4112,19231111,-9999,    9
   755,  4112,19231112,-9999,    9
   755,  4112,19231113,-9999,    9
   755,  4112,19231114,-9999,    9
   755,  4112,19231115,-9999,    9
   755,  4112,19231116,-9999,    9
   755,  4112,19231117,-9999,    9
   755,  4112,19231118,-9999,    9
   755,  4112,19231119,-9999,    9
   755,  4112,19231120,-9999,    9
   755,  4112,19231121,-9999,    9
   755,  4112,19231122,-9999,    9
   755,  4112,19231123,-9999,    9
   755,  4112,19231124,-9999,    9
   755,  4112,19231125,-9999,    9
   755,  4112,19231126,-9999,    9
   755,  4112,19231127,-9999,    9
   755,  4112,19231128,-9999,    9
   755,  4112,19231129,-9999,    9
   755,  4112,19231130,-9999,    9
   755,  4112,19231201,-9999,    9
   755,  4112,19231202,-9999,    9
   755,  4112,19231203,-9999,    9
   755,  4112,19231204,-9999,    9
   755,  4112,19231205,-9999,    9
   755,  4112,19231206,-9999,    9
   755,  4112,19231207,-9999,    9
   755,  4112,19231208,-9999,    9
   755,  4112,19231209,-9999,    9
   755,  4112,19231210,-9999,    9
   755,  4112,19231211,-9999,    9
   755,  4112,19231212,-9999,    9
   755,  4112,19231213,-9999,    9
   755,  4112,19231214,-9999,    9
   755,  4112,19231215,-9999,    9
   755,  4112,19231216,-9999,    9
   755,  4112,19231217,-9999,    9
   755,  4112,19231218,-9999,    9
   755,  4112,19231219,-9999,    9
   755,  4112,19231220,-9999,    9
   755,  4112,19231221,-9999,    9
   755,  4112,19231222,-9999,    9
   755,  4112,19231223,-9999,    9
   755,  4112,19231224,-9999,    9
   755,  4112,19231225,-9999,    9
   755,  4112,19231226,-9999,    9
   755,  4112,19231227,-9999,    9
   755,  4112,19231228,-9999,    9
   755,  4112,19231229,-9999,    9
   755,  4112,19231230,-9999,    9
   755,  4112,19231231,-9999,    9
   755,  4112,19240101,-9999,    9
   755,  4112,19240102,-9999,    9
   755,  4112,19240103,-9999,    9
   755,  4112,19240104,-9999,    9
   755,  4112,19240105,-9999,    9
   755,  4112,19240106,-9999,    9
   755,  4112,19240107,-9999,    9
   755,  4112,19240108,-9999,    9
   755,  4112,19240109,-9999,    9
   755,  4112,19240110,-9999,    9
   755,  4112,19240111,-9999,    9
   755,  4112,19240112,-9999,    9
   755,  4112,19240113,-9999,    9
   755,  4112,19240114,-9999,    9
   755,  4112,19240115,-9999,    9
   755,  4112,19240116,-9999,    9
   755,  4112,19240117,-9999,    9
   755,  4112,19240118,-9999,    9
   755,  4112,19240119,-9999,    9
   755,  4112,19240120,-9999,    9
   755,  4112,19240121,-9999,    9
   755,  4112,19240122,-9999,    9
   755,  4112,19240123,-9999,    9
   755,  4112,19240124,-9999,    9
   755,  4112,19240125,-9999,    9
   755,  4112,19240126,-9999,    9
   755,  4112,19240127,-9999,    9
   755,  4112,19240128,-9999,    9
   755,  4112,19240129,-9999,    9
   755,  4112,19240130,-9999,    9
   755,  4112,19240131,-9999,    9
   755,  4112,19240201,-9999,    9
   755,  4112,19240202,-9999,    9
   755,  4112,19240203,-9999,    9
   755,  4112,19240204,-9999,    9
   755,  4112,19240205,-9999,    9
   755,  4112,19240206,-9999,    9
   755,  4112,19240207,-9999,    9
   755,  4112,19240208,-9999,    9
   755,  4112,19240209,-9999,    9
   755,  4112,19240210,-9999,    9
   755,  4112,19240211,-9999,    9
   755,  4112,19240212,-9999,    9
   755,  4112,19240213,-9999,    9
   755,  4112,19240214,-9999,    9
   755,  4112,19240215,-9999,    9
   755,  4112,19240216,-9999,    9
   755,  4112,19240217,-9999,    9
   755,  4112,19240218,-9999,    9
   755,  4112,19240219,-9999,    9
   755,  4112,19240220,-9999,    9
   755,  4112,19240221,-9999,    9
   755,  4112,19240222,-9999,    9
   755,  4112,19240223,-9999,    9
   755,  4112,19240224,-9999,    9
   755,  4112,19240225,-9999,    9
   755,  4112,19240226,-9999,    9
   755,  4112,19240227,-9999,    9
   755,  4112,19240228,-9999,    9
   755,  4112,19240229,-9999,    9
   755,  4112,19240301,-9999,    9
   755,  4112,19240302,-9999,    9
   755,  4112,19240303,-9999,    9
   755,  4112,19240304,-9999,    9
   755,  4112,19240305,-9999,    9
   755,  4112,19240306,-9999,    9
   755,  4112,19240307,-9999,    9
   755,  4112,19240308,-9999,    9
   755,  4112,19240309,-9999,    9
   755,  4112,19240310,-9999,    9
   755,  4112,19240311,-9999,    9
   755,  4112,19240312,-9999,    9
   755,  4112,19240313,-9999,    9
   755,  4112,19240314,-9999,    9
   755,  4112,19240315,-9999,    9
   755,  4112,19240316,-9999,    9
   755,  4112,19240317,-9999,    9
   755,  4112,19240318,-9999,    9
   755,  4112,19240319,-9999,    9
   755,  4112,19240320,-9999,    9
   755,  4112,19240321,-9999,    9
   755,  4112,19240322,-9999,    9
   755,  4112,19240323,-9999,    9
   755,  4112,19240324,-9999,    9
   755,  4112,19240325,-9999,    9
   755,  4112,19240326,-9999,    9
   755,  4112,19240327,-9999,    9
   755,  4112,19240328,-9999,    9
   755,  4112,19240329,-9999,    9
   755,  4112,19240330,-9999,    9
   755,  4112,19240331,-9999,    9
   755,  4112,19240401,-9999,    9
   755,  4112,19240402,-9999,    9
   755,  4112,19240403,-9999,    9
   755,  4112,19240404,-9999,    9
   755,  4112,19240405,-9999,    9
   755,  4112,19240406,-9999,    9
   755,  4112,19240407,-9999,    9
   755,  4112,19240408,-9999,    9
   755,  4112,19240409,-9999,    9
   755,  4112,19240410,-9999,    9
   755,  4112,19240411,-9999,    9
   755,  4112,19240412,-9999,    9
   755,  4112,19240413,-9999,    9
   755,  4112,19240414,-9999,    9
   755,  4112,19240415,-9999,    9
   755,  4112,19240416,-9999,    9
   755,  4112,19240417,-9999,    9
   755,  4112,19240418,-9999,    9
   755,  4112,19240419,-9999,    9
   755,  4112,19240420,-9999,    9
   755,  4112,19240421,-9999,    9
   755,  4112,19240422,-9999,    9
   755,  4112,19240423,-9999,    9
   755,  4112,19240424,-9999,    9
   755,  4112,19240425,-9999,    9
   755,  4112,19240426,-9999,    9
   755,  4112,19240427,-9999,    9
   755,  4112,19240428,-9999,    9
   755,  4112,19240429,-9999,    9
   755,  4112,19240430,-9999,    9
   755,  4112,19240501,-9999,    9
   755,  4112,19240502,-9999,    9
   755,  4112,19240503,-9999,    9
   755,  4112,19240504,-9999,    9
   755,  4112,19240505,-9999,    9
   755,  4112,19240506,-9999,    9
   755,  4112,19240507,-9999,    9
   755,  4112,19240508,-9999,    9
   755,  4112,19240509,-9999,    9
   755,  4112,19240510,-9999,    9
   755,  4112,19240511,-9999,    9
   755,  4112,19240512,-9999,    9
   755,  4112,19240513,-9999,    9
   755,  4112,19240514,-9999,    9
   755,  4112,19240515,-9999,    9
   755,  4112,19240516,-9999,    9
   755,  4112,19240517,-9999,    9
   755,  4112,19240518,-9999,    9
   755,  4112,19240519,-9999,    9
   755,  4112,19240520,-9999,    9
   755,  4112,19240521,-9999,    9
   755,  4112,19240522,-9999,    9
   755,  4112,19240523,-9999,    9
   755,  4112,19240524,-9999,    9
   755,  4112,19240525,-9999,    9
   755,  4112,19240526,-9999,    9
   755,  4112,19240527,-9999,    9
   755,  4112,19240528,-9999,    9
   755,  4112,19240529,-9999,    9
   755,  4112,19240530,-9999,    9
   755,  4112,19240531,-9999,    9
   755,  4112,19240601,-9999,    9
   755,  4112,19240602,-9999,    9
   755,  4112,19240603,-9999,    9
   755,  4112,19240604,-9999,    9
   755,  4112,19240605,-9999,    9
   755,  4112,19240606,-9999,    9
   755,  4112,19240607,-9999,    9
   755,  4112,19240608,-9999,    9
   755,  4112,19240609,-9999,    9
   755,  4112,19240610,-9999,    9
   755,  4112,19240611,-9999,    9
   755,  4112,19240612,-9999,    9
   755,  4112,19240613,-9999,    9
   755,  4112,19240614,-9999,    9
   755,  4112,19240615,-9999,    9
   755,  4112,19240616,-9999,    9
   755,  4112,19240617,-9999,    9
   755,  4112,19240618,-9999,    9
   755,  4112,19240619,-9999,    9
   755,  4112,19240620,-9999,    9
   755,  4112,19240621,-9999,    9
   755,  4112,19240622,-9999,    9
   755,  4112,19240623,-9999,    9
   755,  4112,19240624,-9999,    9
   755,  4112,19240625,-9999,    9
   755,  4112,19240626,-9999,    9
   755,  4112,19240627,-9999,    9
   755,  4112,19240628,-9999,    9
   755,  4112,19240629,-9999,    9
   755,  4112,19240630,-9999,    9
   755,  4112,19240701,-9999,    9
   755,  4112,19240702,-9999,    9
   755,  4112,19240703,-9999,    9
   755,  4112,19240704,-9999,    9
   755,  4112,19240705,-9999,    9
   755,  4112,19240706,-9999,    9
   755,  4112,19240707,-9999,    9
   755,  4112,19240708,-9999,    9
   755,  4112,19240709,-9999,    9
   755,  4112,19240710,-9999,    9
   755,  4112,19240711,-9999,    9
   755,  4112,19240712,-9999,    9
   755,  4112,19240713,-9999,    9
   755,  4112,19240714,-9999,    9
   755,  4112,19240715,-9999,    9
   755,  4112,19240716,-9999,    9
   755,  4112,19240717,-9999,    9
   755,  4112,19240718,-9999,    9
   755,  4112,19240719,-9999,    9
   755,  4112,19240720,-9999,    9
   755,  4112,19240721,-9999,    9
   755,  4112,19240722,-9999,    9
   755,  4112,19240723,-9999,    9
   755,  4112,19240724,-9999,    9
   755,  4112,19240725,-9999,    9
   755,  4112,19240726,-9999,    9
   755,  4112,19240727,-9999,    9
   755,  4112,19240728,-9999,    9
   755,  4112,19240729,-9999,    9
   755,  4112,19240730,-9999,    9
   755,  4112,19240731,-9999,    9
   755,  4112,19240801,-9999,    9
   755,  4112,19240802,-9999,    9
   755,  4112,19240803,-9999,    9
   755,  4112,19240804,-9999,    9
   755,  4112,19240805,-9999,    9
   755,  4112,19240806,-9999,    9
   755,  4112,19240807,-9999,    9
   755,  4112,19240808,-9999,    9
   755,  4112,19240809,-9999,    9
   755,  4112,19240810,-9999,    9
   755,  4112,19240811,-9999,    9
   755,  4112,19240812,-9999,    9
   755,  4112,19240813,-9999,    9
   755,  4112,19240814,-9999,    9
   755,  4112,19240815,-9999,    9
   755,  4112,19240816,-9999,    9
   755,  4112,19240817,-9999,    9
   755,  4112,19240818,-9999,    9
   755,  4112,19240819,-9999,    9
   755,  4112,19240820,-9999,    9
   755,  4112,19240821,-9999,    9
   755,  4112,19240822,-9999,    9
   755,  4112,19240823,-9999,    9
   755,  4112,19240824,-9999,    9
   755,  4112,19240825,-9999,    9
   755,  4112,19240826,-9999,    9
   755,  4112,19240827,-9999,    9
   755,  4112,19240828,-9999,    9
   755,  4112,19240829,-9999,    9
   755,  4112,19240830,-9999,    9
   755,  4112,19240831,-9999,    9
   755,  4112,19240901,-9999,    9
   755,  4112,19240902,-9999,    9
   755,  4112,19240903,-9999,    9
   755,  4112,19240904,-9999,    9
   755,  4112,19240905,-9999,    9
   755,  4112,19240906,-9999,    9
   755,  4112,19240907,-9999,    9
   755,  4112,19240908,-9999,    9
   755,  4112,19240909,-9999,    9
   755,  4112,19240910,-9999,    9
   755,  4112,19240911,-9999,    9
   755,  4112,19240912,-9999,    9
   755,  4112,19240913,-9999,    9
   755,  4112,19240914,-9999,    9
   755,  4112,19240915,-9999,    9
   755,  4112,19240916,-9999,    9
   755,  4112,19240917,-9999,    9
   755,  4112,19240918,-9999,    9
   755,  4112,19240919,-9999,    9
   755,  4112,19240920,-9999,    9
   755,  4112,19240921,-9999,    9
   755,  4112,19240922,-9999,    9
   755,  4112,19240923,-9999,    9
   755,  4112,19240924,-9999,    9
   755,  4112,19240925,-9999,    9
   755,  4112,19240926,-9999,    9
   755,  4112,19240927,-9999,    9
   755,  4112,19240928,-9999,    9
   755,  4112,19240929,-9999,    9
   755,  4112,19240930,-9999,    9
   755,  4112,19241001,-9999,    9
   755,  4112,19241002,-9999,    9
   755,  4112,19241003,-9999,    9
   755,  4112,19241004,-9999,    9
   755,  4112,19241005,-9999,    9
   755,  4112,19241006,-9999,    9
   755,  4112,19241007,-9999,    9
   755,  4112,19241008,-9999,    9
   755,  4112,19241009,-9999,    9
   755,  4112,19241010,-9999,    9
   755,  4112,19241011,-9999,    9
   755,  4112,19241012,-9999,    9
   755,  4112,19241013,-9999,    9
   755,  4112,19241014,-9999,    9
   755,  4112,19241015,-9999,    9
   755,  4112,19241016,-9999,    9
   755,  4112,19241017,-9999,    9
   755,  4112,19241018,-9999,    9
   755,  4112,19241019,-9999,    9
   755,  4112,19241020,-9999,    9
   755,  4112,19241021,-9999,    9
   755,  4112,19241022,-9999,    9
   755,  4112,19241023,-9999,    9
   755,  4112,19241024,-9999,    9
   755,  4112,19241025,-9999,    9
   755,  4112,19241026,-9999,    9
   755,  4112,19241027,-9999,    9
   755,  4112,19241028,-9999,    9
   755,  4112,19241029,-9999,    9
   755,  4112,19241030,-9999,    9
   755,  4112,19241031,-9999,    9
   755,  4112,19241101,-9999,    9
   755,  4112,19241102,-9999,    9
   755,  4112,19241103,-9999,    9
   755,  4112,19241104,-9999,    9
   755,  4112,19241105,-9999,    9
   755,  4112,19241106,-9999,    9
   755,  4112,19241107,-9999,    9
   755,  4112,19241108,-9999,    9
   755,  4112,19241109,-9999,    9
   755,  4112,19241110,-9999,    9
   755,  4112,19241111,-9999,    9
   755,  4112,19241112,-9999,    9
   755,  4112,19241113,-9999,    9
   755,  4112,19241114,-9999,    9
   755,  4112,19241115,-9999,    9
   755,  4112,19241116,-9999,    9
   755,  4112,19241117,-9999,    9
   755,  4112,19241118,-9999,    9
   755,  4112,19241119,-9999,    9
   755,  4112,19241120,-9999,    9
   755,  4112,19241121,-9999,    9
   755,  4112,19241122,-9999,    9
   755,  4112,19241123,-9999,    9
   755,  4112,19241124,-9999,    9
   755,  4112,19241125,-9999,    9
   755,  4112,19241126,-9999,    9
   755,  4112,19241127,-9999,    9
   755,  4112,19241128,-9999,    9
   755,  4112,19241129,-9999,    9
   755,  4112,19241130,-9999,    9
   755,  4112,19241201,-9999,    9
   755,  4112,19241202,-9999,    9
   755,  4112,19241203,-9999,    9
   755,  4112,19241204,-9999,    9
   755,  4112,19241205,-9999,    9
   755,  4112,19241206,-9999,    9
   755,  4112,19241207,-9999,    9
   755,  4112,19241208,-9999,    9
   755,  4112,19241209,-9999,    9
   755,  4112,19241210,-9999,    9
   755,  4112,19241211,-9999,    9
   755,  4112,19241212,-9999,    9
   755,  4112,19241213,-9999,    9
   755,  4112,19241214,-9999,    9
   755,  4112,19241215,-9999,    9
   755,  4112,19241216,-9999,    9
   755,  4112,19241217,-9999,    9
   755,  4112,19241218,-9999,    9
   755,  4112,19241219,-9999,    9
   755,  4112,19241220,-9999,    9
   755,  4112,19241221,-9999,    9
   755,  4112,19241222,-9999,    9
   755,  4112,19241223,-9999,    9
   755,  4112,19241224,-9999,    9
   755,  4112,19241225,-9999,    9
   755,  4112,19241226,-9999,    9
   755,  4112,19241227,-9999,    9
   755,  4112,19241228,-9999,    9
   755,  4112,19241229,-9999,    9
   755,  4112,19241230,-9999,    9
   755,  4112,19241231,-9999,    9
   755,  4112,19250101,-9999,    9
   755,  4112,19250102,-9999,    9
   755,  4112,19250103,-9999,    9
   755,  4112,19250104,-9999,    9
   755,  4112,19250105,-9999,    9
   755,  4112,19250106,-9999,    9
   755,  4112,19250107,-9999,    9
   755,  4112,19250108,-9999,    9
   755,  4112,19250109,-9999,    9
   755,  4112,19250110,-9999,    9
   755,  4112,19250111,-9999,    9
   755,  4112,19250112,-9999,    9
   755,  4112,19250113,-9999,    9
   755,  4112,19250114,-9999,    9
   755,  4112,19250115,-9999,    9
   755,  4112,19250116,-9999,    9
   755,  4112,19250117,-9999,    9
   755,  4112,19250118,-9999,    9
   755,  4112,19250119,-9999,    9
   755,  4112,19250120,-9999,    9
   755,  4112,19250121,-9999,    9
   755,  4112,19250122,-9999,    9
   755,  4112,19250123,-9999,    9
   755,  4112,19250124,-9999,    9
   755,  4112,19250125,-9999,    9
   755,  4112,19250126,-9999,    9
   755,  4112,19250127,-9999,    9
   755,  4112,19250128,-9999,    9
   755,  4112,19250129,-9999,    9
   755,  4112,19250130,-9999,    9
   755,  4112,19250131,-9999,    9
   755,  4112,19250201,-9999,    9
   755,  4112,19250202,-9999,    9
   755,  4112,19250203,-9999,    9
   755,  4112,19250204,-9999,    9
   755,  4112,19250205,-9999,    9
   755,  4112,19250206,-9999,    9
   755,  4112,19250207,-9999,    9
   755,  4112,19250208,-9999,    9
   755,  4112,19250209,-9999,    9
   755,  4112,19250210,-9999,    9
   755,  4112,19250211,-9999,    9
   755,  4112,19250212,-9999,    9
   755,  4112,19250213,-9999,    9
   755,  4112,19250214,-9999,    9
   755,  4112,19250215,-9999,    9
   755,  4112,19250216,-9999,    9
   755,  4112,19250217,-9999,    9
   755,  4112,19250218,-9999,    9
   755,  4112,19250219,-9999,    9
   755,  4112,19250220,-9999,    9
   755,  4112,19250221,-9999,    9
   755,  4112,19250222,-9999,    9
   755,  4112,19250223,-9999,    9
   755,  4112,19250224,-9999,    9
   755,  4112,19250225,-9999,    9
   755,  4112,19250226,-9999,    9
   755,  4112,19250227,-9999,    9
   755,  4112,19250228,-9999,    9
   755,  4112,19250301,-9999,    9
   755,  4112,19250302,-9999,    9
   755,  4112,19250303,-9999,    9
   755,  4112,19250304,-9999,    9
   755,  4112,19250305,-9999,    9
   755,  4112,19250306,-9999,    9
   755,  4112,19250307,-9999,    9
   755,  4112,19250308,-9999,    9
   755,  4112,19250309,-9999,    9
   755,  4112,19250310,-9999,    9
   755,  4112,19250311,-9999,    9
   755,  4112,19250312,-9999,    9
   755,  4112,19250313,-9999,    9
   755,  4112,19250314,-9999,    9
   755,  4112,19250315,-9999,    9
   755,  4112,19250316,-9999,    9
   755,  4112,19250317,-9999,    9
   755,  4112,19250318,-9999,    9
   755,  4112,19250319,-9999,    9
   755,  4112,19250320,-9999,    9
   755,  4112,19250321,-9999,    9
   755,  4112,19250322,-9999,    9
   755,  4112,19250323,-9999,    9
   755,  4112,19250324,-9999,    9
   755,  4112,19250325,-9999,    9
   755,  4112,19250326,-9999,    9
   755,  4112,19250327,-9999,    9
   755,  4112,19250328,-9999,    9
   755,  4112,19250329,-9999,    9
   755,  4112,19250330,-9999,    9
   755,  4112,19250331,-9999,    9
   755,  4112,19250401,-9999,    9
   755,  4112,19250402,-9999,    9
   755,  4112,19250403,-9999,    9
   755,  4112,19250404,-9999,    9
   755,  4112,19250405,-9999,    9
   755,  4112,19250406,-9999,    9
   755,  4112,19250407,-9999,    9
   755,  4112,19250408,-9999,    9
   755,  4112,19250409,-9999,    9
   755,  4112,19250410,-9999,    9
   755,  4112,19250411,-9999,    9
   755,  4112,19250412,-9999,    9
   755,  4112,19250413,-9999,    9
   755,  4112,19250414,-9999,    9
   755,  4112,19250415,-9999,    9
   755,  4112,19250416,-9999,    9
   755,  4112,19250417,-9999,    9
   755,  4112,19250418,-9999,    9
   755,  4112,19250419,-9999,    9
   755,  4112,19250420,-9999,    9
   755,  4112,19250421,-9999,    9
   755,  4112,19250422,-9999,    9
